"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"77","Justin Herbert","LAC","qb","5","17","293.7","11","401.2585","605.9331","4290.8582","24.9969","10.9534","31.9883","51.5298","217.6213","1.9957","0","0","0","0","5.042","2.521","0.9326","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"78","Kyle Pitts","ATL","te","11","17","155.2","11","0","0","0","0","0","0","0","0","0","85.8329","54.2241","778.5138","3.852","0.454","0.227","0.1179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"79","Evan Engram","JAX","te","9","17","155.1","11","0","0","0","0","0","0","0","0","0","87.1428","65.1407","607.419","4.8535","0.7182","0.3591","0.2112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80","Michael Thomas","NO","wr","11","17","173.4","10","0","0","0","0","0","0","0","0","0","92.2331","66.4153","797.3963","4.5494","0.6019","0.301","0.1417","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"81","Jakobi Meyers","LV","wr","13","17","173.4","10","0","0","0","0","0","0","0","0","0","101.9128","69.9721","802.922","3.7244","0.8005","0.4002","0.5742","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82","Brandon Aiyuk","SF","wr","9","17","173.2","10","0","0","0","0","0","0","0","0","0","91.3438","60.1056","809.3423","5.3246","0.6791","0.3395","0.2879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","Pat Freiermuth","PIT","te","6","17","149.2","9","0","0","0","0","0","0","0","0","0","79.7285","58.1838","607.9791","5.0359","0.6354","0.3177","0.1805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","Calvin Ridley","JAX","wr","9","17","170.1","9","0","0","0","0","0","0","0","0","0","104.6203","70.5204","708.7994","4.7917","0.603","0.3015","0.1098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","Rashaad Penny","PHI","rb","10","17","152.5","9","0","0","0","0","0","0","183.7267","940.3276","6.4866","13.218","10.874","71.8691","0.3303","1.2063","0.6031","0.053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"86","Chris Godwin","TB","wr","5","17","168.2","9","0","0","0","0","0","0","0","0","0","103.3561","75.7825","735.1817","3.1653","1.1275","0.5637","0.2186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","Brian Robinson","WAS","rb","14","17","152","9","0","0","0","0","0","0","201.0252","836.6279","4.6412","26.5852","21.1074","154.7917","0.7644","1.7311","0.8655","0.0871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","Marquise Brown","ARZ","wr","14","17","166.9","8","0","0","0","0","0","0","0","0","0","106.7113","71.5328","753.0086","3.3965","1.0237","0.5119","0.0775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"89","Tyler Higbee","LA","te","10","17","143.8","8","0","0","0","0","0","0","0","0","0","85.8024","65.0123","567.8288","3.6618","0.69","0.345","0.1723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"90","Jamaal Williams","NO","rb","11","17","149","8","0","0","0","0","0","0","179.6687","709.1386","5.3958","29.2978","24.0233","169.9445","0.8414","1.8709","0.9355","0.282","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","Devin Singletary","HST","rb","7","17","148.5","8","0","0","0","0","0","0","121.9753","548.758","3.4558","47.1901","38.2195","270.0356","1.4452","2.1582","1.0791","0.0392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","DJ Chark Jr.","CAR","wr","7","17","163.5","7","0","0","0","0","0","0","0","0","0","92.3049","52.6046","825.9062","4.7334","0.4348","0.2174","0.0829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"93","Dak Prescott","DAL","qb","7","17","280.2","7","353.4981","548.4895","4092.9121","23.7372","10.1386","28.9153","48.3154","201.6671","2.2694","0","0","0","0","8.1231","4.0615","0.9541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","Kirk Cousins","MIN","qb","13","17","276.6","6","373.1465","575.165","4300.0224","25.5024","12.9801","32.9744","26.4601","99.1026","1.245","0","0","0","0","7.8165","3.9083","1.0458","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","Khalil Herbert","CHI","rb","13","17","143.4","6","0","0","0","0","0","0","152.3795","714.8602","4.2552","30.7395","24.7884","167.3269","0.846","0.7885","0.3943","0.0733","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","Chase Edmonds","TB","rb","5","17","140.9","5","0","0","0","0","0","0","120.605","515.7492","3.4632","44.349","35.1509","259.4371","1.2863","0.9201","0.46","0.0739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"97","Jahan Dotson","WAS","wr","14","17","156.5","5","0","0","0","0","0","0","3.4969","21.4815","0.1865","87.8694","54.2509","737.5082","4.1781","0.5022","0.2511","0.2209","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"98","Raheem Mostert","MIA","rb","10","17","139.3","5","0","0","0","0","0","0","152.1032","702.1196","3.9265","28.1627","22.2964","169.7953","1.1085","1.0895","0.5447","0.0881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"99","Brandin Cooks","DAL","wr","7","17","154.8","5","0","0","0","0","0","0","0","0","0","88.2792","59.4875","725.1339","3.7853","0.3447","0.1724","0.1074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"100","Jordan Addison","MIN","wr","13","17","154.6","5","0","0","0","0","0","0","0","0","0","85.8476","57.3024","734.1364","3.9799","0.5444","0.2722","0.1223","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","Jerick McKinnon","KC","rb","10","17","137.8","4","0","0","0","0","0","0","87.5442","320.7535","1.9099","54.1164","44.6408","323.3322","2.9042","1.0563","0.5282","0.1754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"102","Samaje Perine","DEN","rb","9","17","137.1","4","0","0","0","0","0","0","144.0834","614.2818","4.2162","32.0561","26.0217","175.4728","1.1681","0.7654","0.3827","0.0943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"103","DJ Moore","CHI","wr","13","17","153","4","0","0","0","0","0","0","0","0","0","96.1762","58.8184","747.5488","3.2069","0.4761","0.2381","0.1906","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"104","Dalton Schultz","HST","te","7","17","131","4","0","0","0","0","0","0","0","0","0","72.8772","52.6007","548.9684","3.883","0.5145","0.2573","0.2265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"105","Treylon Burks","TEN","wr","7","17","152.2","4","0","0","0","0","0","0","7.8887","50.3549","0.3997","85.4022","54.5766","694.8167","3.4569","0.5508","0.2754","0.1118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"106","Justin Fields","CHI","qb","13","17","269.4","4","259.7978","419.4375","2841.3661","13.365","13.1322","61.2425","159.1279","847.4554","6.4469","0","0","0","0","18.5264","9.2632","0.6389","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"107","Kenny Pickett","PIT","qb","6","17","268.8","4","336.4247","529.8231","3690.3329","23.3504","15.8846","35.6421","60.8508","293.0934","2.6151","0","0","0","0","6.9163","3.4582","1.0791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"108","Tyler Boyd","CIN","wr","7","17","150","3","0","0","0","0","0","0","0","0","0","75.6777","55.8021","673.4429","4.4478","0.4756","0.2378","0.1873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"109","Hayden Hurst","CAR","te","7","17","127.8","3","0","0","0","0","0","0","0","0","0","74.5384","55.6469","503.0014","3.6909","1.1071","0.5535","0.117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","Gabe Davis","BUF","wr","13","17","147.4","3","0","0","0","0","0","0","0","0","0","74.9921","43.374","756.4793","4.7503","0.4185","0.2093","0.0602","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"111","Tyjae Spears","TEN","rb","7","17","131.3","3","0","0","0","0","0","0","121.6774","542.5449","3.4083","35.3283","28.5004","219.9248","1.0792","1.0503","0.5251","0.1001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"112","Courtland Sutton","DEN","wr","9","17","146.8","2","0","0","0","0","0","0","0","0","0","87.1907","52.1536","723.1065","3.6666","0.3003","0.1501","0.2494","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"113","Juwan Johnson","NO","te","11","17","124","2","0","0","0","0","0","0","0","0","0","63.939","43.6948","555.977","4.1186","0.4557","0.2279","0.1262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"114","Dalton Kincaid","BUF","te","13","17","123.1","2","0","0","0","0","0","0","0","0","0","65.3429","47.482","524.206","3.854","0.5813","0.2906","0.1589","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"115","Aaron Rodgers","NYJ","qb","7","17","261.5","2","348.7024","544.8023","3938.2174","22.4481","6.9687","34.7947","37.2911","102.9153","1.8626","0","0","0","0","3.9282","1.9641","0.8306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"116","Rondale Moore","ARZ","wr","14","17","143.9","2","0","0","0","0","0","0","11.7229","69.0906","0.5216","92.5485","71.301","523.1349","1.7332","0.8037","0.4018","0.1167","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"117","Dawson Knox","BUF","te","13","17","122.1","1","0","0","0","0","0","0","0","0","0","60.5155","43.9991","514.164","4.4524","0.3792","0.1896","0.1037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"118","Cole Kmet","CHI","te","13","17","121.8","1","0","0","0","0","0","0","0","0","0","71.1075","49.8777","537.3135","3.0345","0.4311","0.2155","0.1145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"119","Trevor Lawrence","JAX","qb","9","17","259.9","1","354.0608","547.5859","3602.6703","23.5839","13.0542","29.0969","56.0894","263.7115","1.9326","0","0","0","0","9.9135","4.9568","0.7607","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","Anthony Richardson","IND","qb","11","17","259.8","1","316.104","500.5333","3261.5812","17.5792","13.8173","44.0435","111.8114","489.4872","4.6416","0","0","0","0","11.7982","5.8991","0.9856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"121","David Njoku","CLV","te","5","17","121.3","1","0","0","0","0","0","0","0","0","0","69.0355","48.9316","528.6853","3.259","0.5792","0.2896","0.1159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"122","Nico Collins","HST","wr","7","17","140.7","1","0","0","0","0","0","0","0","0","0","82.9449","50.6405","699.1268","3.3603","0.3791","0.1896","0.1011","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","Allen Lazard","NYJ","wr","7","17","140.5","1","0","0","0","0","0","0","0","0","0","79.3116","51.74","652.7268","3.8994","0.3352","0.1676","0.1067","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"124","K.J. Osborn","MIN","wr","13","17","139.9","0","0","0","0","0","0","0","0","0","0","77.9107","54.4461","624.3393","3.8543","0.5254","0.2627","0.0813","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"125","Russell Wilson","DEN","qb","9","17","256.6","0","310.1254","508.7726","3574.5197","20.3777","9.7735","41.9166","63.5231","267.5481","2.8069","0","0","0","0","7.0981","3.549","0.9187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","Sam Howell","WAS","qb","14","17","255.4","0","303.2299","486.4984","3315.0417","17.877","14.4418","47.7287","88.7508","477.8514","3.5","0","0","0","0","9.0309","4.5154","0.7416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"127","Rashod Bateman","BLT","wr","13","17","138.2","0","0","0","0","0","0","0","4.5102","27.1316","0.2538","77.8699","50.4786","644.3992","3.1958","0.6034","0.3017","0.0812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"128","Jeff Wilson Jr.","MIA","rb","10","17","122.2","0","0","0","0","0","0","0","117.3394","494.8899","3.4774","33.8147","26.4158","196.5998","1.06","1.4188","0.7094","0.0606","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"129","De'Von Achane","MIA","rb","10","17","122.2","0","0","0","0","0","0","0","90.7276","401.8853","2.622","41.3962","33.2819","255.5367","1.2863","0.9029","0.4514","0.1002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"130","Gerald Everett","LAC","te","5","17","116.9","0","0","0","0","0","0","0","0","0","0","63.6921","48.9445","476.2372","3.3969","0.6817","0.3409","0.163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","Jaylen Warren","PIT","rb","6","17","121.7","0","0","0","0","0","0","0","111.6055","514.3134","3.1581","32.3702","26.481","197.3683","0.918","1.0644","0.5322","0.0612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","Matthew Stafford","LA","qb","10","17","254.7","0","368.0742","564.0632","4122.6555","22.8223","11.8373","31.6743","22.8474","48.6084","1.0431","0","0","0","0","5.4371","2.7185","0.9612","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","Derek Carr","NO","qb","11","17","253.9","0","337.6662","524.7283","3989.0355","23.5885","8.2728","29.6522","11.7923","97.9829","0","0","0","0","0","6.2071","3.1035","0.7931","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","Zay Jones","JAX","wr","9","17","136.5","0","0","0","0","0","0","0","6.2136","31.104","0.337","80.5711","52.6512","576.6637","3.4972","0.367","0.1835","0.1396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","Tua Tagovailoa","MIA","qb","10","17","253.1","0","374.0631","564.3223","3943.1947","22.8053","12.9413","34.446","27.9994","158.0039","0.6143","0","0","0","0","8.2512","4.1256","0.8584","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","Greg Dulcich","DEN","te","9","17","113.9","0","0","0","0","0","0","0","0","0","0","61.4048","42.4952","505.522","3.4644","0.4724","0.2362","0.1656","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
